Postkarten,74 x 52 mm (A8),300g Offsetkarton,1/1-farbig (HKS oder Pantone),65000,660.89,577.07,548.34
Postkarten,74 x 52 mm (A8),300g Offsetkarton,1/1-farbig (HKS oder Pantone),70000,703.72,615.14,584.51
Postkarten,74 x 52 mm (A8),300g Offsetkarton,1/1-farbig (HKS oder Pantone),75000,746.55,653.21,620.68
Postkarten,74 x 52 mm (A8),300g Offsetkarton,1/1-farbig (HKS oder Pantone),80000,789.38,691.28,656.84
Postkarten,74 x 52 mm (A8),300g Offsetkarton,1/1-farbig (HKS oder Pantone),85000,832.20,729.35,693.00
Postkarten,74 x 52 mm (A8),300g Offsetkarton,1/1-farbig (HKS oder Pantone),90000,875.03,767.43,729.17
Postkarten,74 x 52 mm (A8),300g Offsetkarton,1/1-farbig (HKS oder Pantone),95000,917.87,805.49,765.34
Postkarten,74 x 52 mm (A8),300g Offsetkarton,1/1-farbig (HKS oder Pantone),100000,960.70,843.57,801.51
Postkarten,74 x 52 mm (A8),300g Offsetkarton,1/1-farbig (HKS oder Pantone),150,114.24,90.70,86.30
Postkarten,74 x 52 mm (A8),300g Offsetkarton,1/1-farbig (HKS oder Pantone),200,114.63,91.06,86.64
Postkarten,74 x 52 mm (A8),300g Offsetkarton,2/0-farbig (HKS oder Pantone),100,114.71,91.13,86.70
Postkarten,74 x 52 mm (A8),300g Offsetkarton,2/0-farbig (HKS oder Pantone),250,115.74,92.05,87.56
Postkarten,74 x 52 mm (A8),300g Offsetkarton,2/0-farbig (HKS oder Pantone),500,117.46,93.58,89.03
Postkarten,74 x 52 mm (A8),300g Offsetkarton,2/0-farbig (HKS oder Pantone),1000,120.90,96.64,91.93
Postkarten,74 x 52 mm (A8),300g Offsetkarton,2/0-farbig (HKS oder Pantone),1500,127.78,102.75,97.74
Postkarten,74 x 52 mm (A8),300g Offsetkarton,2/0-farbig (HKS oder Pantone),2000,129.50,104.28,99.19
Postkarten,74 x 52 mm (A8),300g Offsetkarton,2/0-farbig (HKS oder Pantone),2500,131.23,105.81,100.64
Postkarten,74 x 52 mm (A8),300g Offsetkarton,2/0-farbig (HKS oder Pantone),3000,141.55,114.99,109.36
Postkarten,74 x 52 mm (A8),300g Offsetkarton,2/0-farbig (HKS oder Pantone),4000,144.99,118.04,112.26
Postkarten,74 x 52 mm (A8),300g Offsetkarton,2/0-farbig (HKS oder Pantone),5000,148.43,121.10,115.18
Postkarten,74 x 52 mm (A8),300g Offsetkarton,2/0-farbig (HKS oder Pantone),7500,174.49,144.26,137.18
Postkarten,74 x 52 mm (A8),300g Offsetkarton,2/0-farbig (HKS oder Pantone),10000,188.51,156.74,149.03
Postkarten,74 x 52 mm (A8),300g Offsetkarton,2/0-farbig (HKS oder Pantone),12500,214.56,179.89,171.03
Postkarten,74 x 52 mm (A8),300g Offsetkarton,2/0-farbig (HKS oder Pantone),15000,228.60,192.36,182.88
Postkarten,74 x 52 mm (A8),300g Offsetkarton,2/0-farbig (HKS oder Pantone),20000,268.69,228.00,216.73
Postkarten,74 x 52 mm (A8),300g Offsetkarton,2/0-farbig (HKS oder Pantone),25000,308.78,263.63,250.58
Postkarten,74 x 52 mm (A8),300g Offsetkarton,2/0-farbig (HKS oder Pantone),30000,348.85,299.26,284.43
Postkarten,74 x 52 mm (A8),300g Offsetkarton,2/0-farbig (HKS oder Pantone),35000,388.94,334.89,318.28
Postkarten,74 x 52 mm (A8),300g Offsetkarton,2/0-farbig (HKS oder Pantone),40000,411.96,355.80,338.14
Postkarten,74 x 52 mm (A8),300g Offsetkarton,2/0-farbig (HKS oder Pantone),45000,450.45,390.02,370.64
